;遥信表
;所属厂站,所属通道,所属RTU,编号,名称,描述,地址,备地址,所属间隔,所属设备,点类型,人工置数值,挂牌号,画面名称,属性,报警属性,统计属性
1,1,17,1364,"RTU017_YX01364","2#馈线保护3_控制回路断线告警投退","1B7H","1B7H",0,0,1,0,0,"",4,202,0
1,1,17,1365,"RTU017_YX01365","2#馈线保护3_逆功率保护投退","1B8H","1B8H",0,0,1,0,0,"",4,202,0
1,4,18,1366,"YX00001","断路器位置遥信","1H","1H",0,0,1,0,0,"",4,202,0
1,4,18,1367,"YX00002","小车工作位置遥信","2H","2H",0,0,34,0,0,"",4,202,0
1,4,18,1368,"YX00003","小车试验位置遥信","3H","3H",0,0,35,0,0,"",4,202,0
1,4,18,1369,"YX00004","接地刀位置遥信","4H","4H",0,0,0,0,0,"",4,202,0
1,4,18,1370,"YX00005","弹簧未储能遥信","5H","5H",0,0,0,0,0,"",4,202,0
1,4,18,1371,"YX00006","闭锁重合闸遥信","6H","6H",0,0,0,0,0,"",4,202,0
1,4,18,1372,"YX00007","手合检同期遥信","7H","7H",0,0,0,0,0,"",4,202,0
1,4,18,1373,"YX00008","开入8遥信","8H","8H",0,0,0,0,0,"",4,202,0
1,4,18,1374,"YX00009","开入9遥信","9H","9H",0,0,0,0,0,"",4,202,0
1,4,18,1375,"YX00010","开入10遥信","AH","AH",0,0,0,0,0,"",4,202,0
1,4,18,1376,"YX00011","开入11遥信","BH","BH",0,0,0,0,0,"",4,202,0
1,4,18,1377,"YX00012","开入12遥信","CH","CH",0,0,0,0,0,"",4,202,0
1,4,18,1378,"YX00013","开入13遥信","DH","DH",0,0,0,0,0,"",4,202,0
1,4,18,1379,"YX00014","开入14遥信","EH","EH",0,0,0,0,0,"",4,202,0
1,4,18,1380,"YX00015","开入15遥信","FH","FH",0,0,0,0,0,"",4,202,0
1,4,18,1381,"YX00016","开入16遥信","10H","10H",0,0,0,0,0,"",4,202,0
1,4,18,1382,"YX00017","开入17遥信","11H","11H",0,0,0,0,0,"",4,202,0
1,4,18,1383,"YX00018","开入18遥信","12H","12H",0,0,0,0,0,"",4,202,0
1,4,18,1384,"YX00019","开入19遥信","13H","13H",0,0,0,0,0,"",4,202,0
1,4,18,1385,"YX00020","检修状态","14H","14H",0,0,0,0,0,"",4,202,0
1,4,18,1386,"YX00021","HWJ信号","15H","15H",0,0,0,0,0,"",4,202,0
1,4,18,1387,"YX00022","TWJ信号","16H","16H",0,0,0,0,0,"",4,202,0
1,4,18,1388,"YX00023","手跳入","17H","17H",0,0,0,0,0,"",4,202,0
1,4,18,1389,"YX00024","手合入","18H","18H",0,0,0,0,0,"",4,202,0
1,4,18,1390,"YX00025","远方就地信号","19H","19H",0,0,0,0,0,"",4,202,0
1,4,18,1391,"YX00026","速断保护跳闸","C8H","C8H",0,0,5,0,0,"",4,202,0
1,4,18,1392,"YX00027","限时速断保护跳闸","C9H","C9H",0,0,5,0,0,"",4,202,0
1,4,18,1393,"YX00028","过电流保护跳闸","CAH","CAH",0,0,5,0,0,"",4,202,0
1,4,18,1394,"YX00029","反时限过流","CBH","CBH",0,0,5,0,0,"",4,202,0
1,4,18,1395,"YX00030","零序过流I段跳闸","CCH","CCH",0,0,5,0,0,"",4,202,0
1,4,18,1396,"YX00031","零序过流Ⅱ段跳闸","CDH","CDH",0,0,5,0,0,"",4,202,0
1,4,18,1397,"YX00032","零序过流Ⅲ段告警","CEH","CEH",0,0,5,0,0,"",4,202,0
1,4,18,1398,"YX00033","零序过流Ⅲ段跳闸","CFH","CFH",0,0,5,0,0,"",4,202,0
1,4,18,1399,"YX00034","零序过压告警","D0H","D0H",0,0,5,0,0,"",4,202,0
1,4,18,1400,"YX00035","零序过压跳闸","D1H","D1H",0,0,5,0,0,"",4,202,0
1,4,18,1401,"YX00036","过负荷告警","D2H","D2H",0,0,5,0,0,"",4,202,0
1,4,18,1402,"YX00037","过负荷跳闸","D3H","D3H",0,0,5,0,0,"",4,202,0
1,4,18,1403,"YX00038","低电压跳闸","D4H","D4H",0,0,5,0,0,"",4,202,0
1,4,18,1404,"YX00039","低频减载跳闸","D5H","D5H",0,0,5,0,0,"",4,202,0
1,4,18,1405,"YX00040","重合闸","D6H","D6H",0,0,5,0,0,"",4,202,0
1,4,18,1406,"YX00041","重合闸失败","D7H","D7H",0,0,5,0,0,"",4,202,0
1,4,18,1407,"YX00042","过流后加速跳闸","D8H","D8H",0,0,5,0,0,"",4,202,0
1,4,18,1408,"YX00043","零序过流后加速跳闸","D9H","D9H",0,0,5,0,0,"",4,202,0
1,4,18,1409,"YX00044","PT断线告警","DAH","DAH",0,0,5,0,0,"",4,202,0
1,4,18,1410,"YX00045","非电量1跳闸","DBH","DBH",0,0,5,0,0,"",4,202,0
1,4,18,1411,"YX00046","非电量2跳闸","DCH","DCH",0,0,5,0,0,"",4,202,0
1,4,18,1412,"YX00047","母充保护跳闸","DDH","DDH",0,0,5,0,0,"",4,202,0
1,4,18,1413,"YX00048","同期成功","DEH","DEH",0,0,5,0,0,"",4,202,0
1,4,18,1414,"YX00049","同期失败","DFH","DFH",0,0,5,0,0,"",4,202,0
1,4,18,1415,"YX00050","控制回路断线","E0H","E0H",0,0,5,0,0,"",4,202,0
1,4,18,1416,"YX00051","逆功率跳闸","E1H","E1H",0,0,5,0,0,"",4,202,0
1,4,18,1417,"YX00052","备用","E2H","E2H",0,0,0,0,0,"",4,202,0
1,4,18,1418,"YX00053","备用","E3H","E3H",0,0,0,0,0,"",4,202,0
1,4,18,1419,"YX00054","备用","E4H","E4H",0,0,0,0,0,"",4,202,0
1,4,18,1420,"YX00055","备用","E5H","E5H",0,0,0,0,0,"",4,202,0
1,4,18,1421,"YX00056","事故总信号","E6H","E6H",0,0,3,0,0,"",4,202,0
1,4,18,1422,"YX00057","预告总信号","E7H","E7H",0,0,4,0,0,"",4,202,0
1,4,18,1423,"YX00058","速断保护投退","190H","190H",0,0,1,0,0,"",4,202,0
1,4,18,1424,"YX00059","限时速断保护投退","191H","191H",0,0,1,0,0,"",4,202,0
1,4,18,1425,"YX00060","过电流保护投退","192H","192H",0,0,1,0,0,"",4,202,0
1,4,18,1426,"YX00061","速断方向投退","193H","193H",0,0,1,0,0,"",4,202,0
1,4,18,1427,"YX00062","限时速断方向投退","194H","194H",0,0,1,0,0,"",4,202,0
1,4,18,1428,"YX00063","过电流方向投退","195H","195H",0,0,1,0,0,"",4,202,0
1,4,18,1429,"YX00064","过电流反方向投退","196H","196H",0,0,1,0,0,"",4,202,0
1,4,18,1430,"YX00065","速断复压闭锁投退","197H","197H",0,0,1,0,0,"",4,202,0
1,4,18,1431,"YX00066","限时速断复压闭锁投退","198H","198H",0,0,1,0,0,"",4,202,0
1,4,18,1432,"YX00067","过电流复压闭锁投退","199H","199H",0,0,1,0,0,"",4,202,0
1,4,18,1433,"YX00068","反时限过流投退","19AH","19AH",0,0,1,0,0,"",4,202,0
1,4,18,1434,"YX00069","零序过流I段投退","19BH","19BH",0,0,1,0,0,"",4,202,0
1,4,18,1435,"YX00070","零序过流II段投退","19CH","19CH",0,0,1,0,0,"",4,202,0
1,4,18,1436,"YX00071","零序过流III段告警投退","19DH","19DH",0,0,1,0,0,"",4,202,0
1,4,18,1437,"YX00072","零序过流III段保护投退","19EH","19EH",0,0,1,0,0,"",4,202,0
1,4,18,1438,"YX00073","零序过流I段方向投退","19FH","19FH",0,0,1,0,0,"",4,202,0
1,4,18,1439,"YX00074","零序过流II段方向投退","1A0H","1A0H",0,0,1,0,0,"",4,202,0
1,4,18,1440,"YX00075","零序过流III段方向投退","1A1H","1A1H",0,0,1,0,0,"",4,202,0
1,4,18,1441,"YX00076","零序电压闭锁零序过流I段投退","1A2H","1A2H",0,0,1,0,0,"",4,202,0
1,4,18,1442,"YX00077","零序电压闭锁零序过流II段投退","1A3H","1A3H",0,0,1,0,0,"",4,202,0
1,4,18,1443,"YX00078","零序电压闭锁零序过流III段投退","1A4H","1A4H",0,0,1,0,0,"",4,202,0
1,4,18,1444,"YX00079","零序过压告警投退","1A5H","1A5H",0,0,1,0,0,"",4,202,0
1,4,18,1445,"YX00080","零序过压跳闸投退","1A6H","1A6H",0,0,1,0,0,"",4,202,0
1,4,18,1446,"YX00081","过负荷告警投退","1A7H","1A7H",0,0,1,0,0,"",4,202,0
1,4,18,1447,"YX00082","过负荷跳闸投退","1A8H","1A8H",0,0,1,0,0,"",4,202,0
1,4,18,1448,"YX00083","低电压投退","1A9H","1A9H",0,0,1,0,0,"",4,202,0
1,4,18,1449,"YX00084","低频投退","1AAH","1AAH",0,0,1,0,0,"",4,202,0
1,4,18,1450,"YX00085","滑差闭锁投退","1ABH","1ABH",0,0,1,0,0,"",4,202,0
1,4,18,1451,"YX00086","保护启动重合闸投退","1ACH","1ACH",0,0,1,0,0,"",4,202,0
1,4,18,1452,"YX00087","不对应启动重合闸投退","1ADH","1ADH",0,0,1,0,0,"",4,202,0
1,4,18,1453,"YX00088","重合闸检同期投退","1AEH","1AEH",0,0,1,0,0,"",4,202,0
1,4,18,1454,"YX00089","重合闸检无压投退","1AFH","1AFH",0,0,1,0,0,"",4,202,0
1,4,18,1455,"YX00090","过流后加速投退","1B0H","1B0H",0,0,1,0,0,"",4,202,0
1,4,18,1456,"YX00091","零序过流后加速投退","1B1H","1B1H",0,0,1,0,0,"",4,202,0
1,4,18,1457,"YX00092","PT断线告警投退","1B2H","1B2H",0,0,1,0,0,"",4,202,0
1,4,18,1458,"YX00093","PT断线闭锁投退","1B3H","1B3H",0,0,1,0,0,"",4,202,0
1,4,18,1459,"YX00094","非电量1投退","1B4H","1B4H",0,0,1,0,0,"",4,202,0
1,4,18,1460,"YX00095","非电量2投退","1B5H","1B5H",0,0,1,0,0,"",4,202,0
1,4,18,1461,"YX00096","母充保护投退","1B6H","1B6H",0,0,1,0,0,"",4,202,0
1,4,18,1462,"YX00097","手动同期合闸投退","1B7H","1B7H",0,0,1,0,0,"",4,202,0
1,4,18,1463,"YX00098","遥控同期合闸投退","1B8H","1B8H",0,0,1,0,0,"",4,202,0
1,4,18,1464,"YX00099","逆功率投退","1B9H","1B9H",0,0,1,0,0,"",4,202,0
1,4,18,1465,"YX00100","控制回路断线投退","1BAH","1BAH",0,0,1,0,0,"",4,202,0
1,4,19,1466,"YX00101","断路器位置遥信","1H","1H",0,0,1,0,0,"",4,202,0
1,4,19,1467,"YX00102","小车工作位置遥信","2H","2H",0,0,34,0,0,"",4,202,0
1,4,19,1468,"YX00103","小车试验位置遥信","3H","3H",0,0,35,0,0,"",4,202,0
1,4,19,1469,"YX00104","接地刀位置遥信","4H","4H",0,0,0,0,0,"",4,202,0
1,4,19,1470,"YX00105","弹簧未储能遥信","5H","5H",0,0,0,0,0,"",4,202,0
1,4,19,1471,"YX00106","闭锁重合闸遥信","6H","6H",0,0,0,0,0,"",4,202,0
1,4,19,1472,"YX00107","手合检同期遥信","7H","7H",0,0,0,0,0,"",4,202,0
1,4,19,1473,"YX00108","开入8遥信","8H","8H",0,0,0,0,0,"",4,202,0
1,4,19,1474,"YX00109","开入9遥信","9H","9H",0,0,0,0,0,"",4,202,0
1,4,19,1475,"YX00110","开入10遥信","AH","AH",0,0,0,0,0,"",4,202,0
1,4,19,1476,"YX00111","开入11遥信","BH","BH",0,0,0,0,0,"",4,202,0
1,4,19,1477,"YX00112","开入12遥信","CH","CH",0,0,0,0,0,"",4,202,0
1,4,19,1478,"YX00113","开入13遥信","DH","DH",0,0,0,0,0,"",4,202,0
1,4,19,1479,"YX00114","开入14遥信","EH","EH",0,0,0,0,0,"",4,202,0
1,4,19,1480,"YX00115","开入15遥信","FH","FH",0,0,0,0,0,"",4,202,0
1,4,19,1481,"YX00116","开入16遥信","10H","10H",0,0,0,0,0,"",4,202,0
1,4,19,1482,"YX00117","开入17遥信","11H","11H",0,0,0,0,0,"",4,202,0
1,4,19,1483,"YX00118","开入18遥信","12H","12H",0,0,0,0,0,"",4,202,0
1,4,19,1484,"YX00119","开入19遥信","13H","13H",0,0,0,0,0,"",4,202,0
1,4,19,1485,"YX00120","检修状态","14H","14H",0,0,0,0,0,"",4,202,0
1,4,19,1486,"YX00121","HWJ信号","15H","15H",0,0,0,0,0,"",4,202,0
1,4,19,1487,"YX00122","TWJ信号","16H","16H",0,0,0,0,0,"",4,202,0
1,4,19,1488,"YX00123","手跳入","17H","17H",0,0,0,0,0,"",4,202,0
1,4,19,1489,"YX00124","手合入","18H","18H",0,0,0,0,0,"",4,202,0
1,4,19,1490,"YX00125","远方就地信号","19H","19H",0,0,0,0,0,"",4,202,0
1,4,19,1491,"YX00126","速断保护跳闸","C8H","C8H",0,0,5,0,0,"",4,202,0
1,4,19,1492,"YX00127","限时速断保护跳闸","C9H","C9H",0,0,5,0,0,"",4,202,0
1,4,19,1493,"YX00128","过电流保护跳闸","CAH","CAH",0,0,5,0,0,"",4,202,0
1,4,19,1494,"YX00129","反时限过流","CBH","CBH",0,0,5,0,0,"",4,202,0
1,4,19,1495,"YX00130","零序过流I段跳闸","CCH","CCH",0,0,5,0,0,"",4,202,0
1,4,19,1496,"YX00131","零序过流Ⅱ段跳闸","CDH","CDH",0,0,5,0,0,"",4,202,0
1,4,19,1497,"YX00132","零序过流Ⅲ段告警","CEH","CEH",0,0,5,0,0,"",4,202,0
1,4,19,1498,"YX00133","零序过流Ⅲ段跳闸","CFH","CFH",0,0,5,0,0,"",4,202,0
1,4,19,1499,"YX00134","零序过压告警","D0H","D0H",0,0,5,0,0,"",4,202,0
1,4,19,1500,"YX00135","零序过压跳闸","D1H","D1H",0,0,5,0,0,"",4,202,0
1,4,19,1501,"YX00136","过负荷告警","D2H","D2H",0,0,5,0,0,"",4,202,0
1,4,19,1502,"YX00137","过负荷跳闸","D3H","D3H",0,0,5,0,0,"",4,202,0
1,4,19,1503,"YX00138","低电压跳闸","D4H","D4H",0,0,5,0,0,"",4,202,0
1,4,19,1504,"YX00139","低频减载跳闸","D5H","D5H",0,0,5,0,0,"",4,202,0
1,4,19,1505,"YX00140","重合闸","D6H","D6H",0,0,5,0,0,"",4,202,0
1,4,19,1506,"YX00141","重合闸失败","D7H","D7H",0,0,5,0,0,"",4,202,0
1,4,19,1507,"YX00142","过流后加速跳闸","D8H","D8H",0,0,5,0,0,"",4,202,0
1,4,19,1508,"YX00143","零序过流后加速跳闸","D9H","D9H",0,0,5,0,0,"",4,202,0
1,4,19,1509,"YX00144","PT断线告警","DAH","DAH",0,0,5,0,0,"",4,202,0
1,4,19,1510,"YX00145","非电量1跳闸","DBH","DBH",0,0,5,0,0,"",4,202,0
1,4,19,1511,"YX00146","非电量2跳闸","DCH","DCH",0,0,5,0,0,"",4,202,0
1,4,19,1512,"YX00147","母充保护跳闸","DDH","DDH",0,0,5,0,0,"",4,202,0
1,4,19,1513,"YX00148","同期成功","DEH","DEH",0,0,5,0,0,"",4,202,0
1,4,19,1514,"YX00149","同期失败","DFH","DFH",0,0,5,0,0,"",4,202,0
1,4,19,1515,"YX00150","控制回路断线","E0H","E0H",0,0,5,0,0,"",4,202,0
1,4,19,1516,"YX00151","逆功率跳闸","E1H","E1H",0,0,5,0,0,"",4,202,0
1,4,19,1517,"YX00152","备用","E2H","E2H",0,0,0,0,0,"",4,202,0
1,4,19,1518,"YX00153","备用","E3H","E3H",0,0,0,0,0,"",4,202,0
1,4,19,1519,"YX00154","备用","E4H","E4H",0,0,0,0,0,"",4,202,0
1,4,19,1520,"YX00155","备用","E5H","E5H",0,0,0,0,0,"",4,202,0
1,4,19,1521,"YX00156","事故总信号","E6H","E6H",0,0,3,0,0,"",4,202,0
1,4,19,1522,"YX00157","预告总信号","E7H","E7H",0,0,4,0,0,"",4,202,0
1,4,19,1523,"YX00158","速断保护投退","190H","190H",0,0,1,0,0,"",4,202,0
1,4,19,1524,"YX00159","限时速断保护投退","191H","191H",0,0,1,0,0,"",4,202,0
1,4,19,1525,"YX00160","过电流保护投退","192H","192H",0,0,1,0,0,"",4,202,0
1,4,19,1526,"YX00161","速断方向投退","193H","193H",0,0,1,0,0,"",4,202,0
1,4,19,1527,"YX00162","限时速断方向投退","194H","194H",0,0,1,0,0,"",4,202,0
1,4,19,1528,"YX00163","过电流方向投退","195H","195H",0,0,1,0,0,"",4,202,0
1,4,19,1529,"YX00164","过电流反方向投退","196H","196H",0,0,1,0,0,"",4,202,0
1,4,19,1530,"YX00165","速断复压闭锁投退","197H","197H",0,0,1,0,0,"",4,202,0
1,4,19,1531,"YX00166","限时速断复压闭锁投退","198H","198H",0,0,1,0,0,"",4,202,0
1,4,19,1532,"YX00167","过电流复压闭锁投退","199H","199H",0,0,1,0,0,"",4,202,0
1,4,19,1533,"YX00168","反时限过流投退","19AH","19AH",0,0,1,0,0,"",4,202,0
1,4,19,1534,"YX00169","零序过流I段投退","19BH","19BH",0,0,1,0,0,"",4,202,0
1,4,19,1535,"YX00170","零序过流II段投退","19CH","19CH",0,0,1,0,0,"",4,202,0
1,4,19,1536,"YX00171","零序过流III段告警投退","19DH","19DH",0,0,1,0,0,"",4,202,0
1,4,19,1537,"YX00172","零序过流III段保护投退","19EH","19EH",0,0,1,0,0,"",4,202,0
1,4,19,1538,"YX00173","零序过流I段方向投退","19FH","19FH",0,0,1,0,0,"",4,202,0
1,4,19,1539,"YX00174","零序过流II段方向投退","1A0H","1A0H",0,0,1,0,0,"",4,202,0
1,4,19,1540,"YX00175","零序过流III段方向投退","1A1H","1A1H",0,0,1,0,0,"",4,202,0
1,4,19,1541,"YX00176","零序电压闭锁零序过流I段投退","1A2H","1A2H",0,0,1,0,0,"",4,202,0
1,4,19,1542,"YX00177","零序电压闭锁零序过流II段投退","1A3H","1A3H",0,0,1,0,0,"",4,202,0
1,4,19,1543,"YX00178","零序电压闭锁零序过流III段投退","1A4H","1A4H",0,0,1,0,0,"",4,202,0
1,4,19,1544,"YX00179","零序过压告警投退","1A5H","1A5H",0,0,1,0,0,"",4,202,0
1,4,19,1545,"YX00180","零序过压跳闸投退","1A6H","1A6H",0,0,1,0,0,"",4,202,0
1,4,19,1546,"YX00181","过负荷告警投退","1A7H","1A7H",0,0,1,0,0,"",4,202,0
1,4,19,1547,"YX00182","过负荷跳闸投退","1A8H","1A8H",0,0,1,0,0,"",4,202,0
1,4,19,1548,"YX00183","低电压投退","1A9H","1A9H",0,0,1,0,0,"",4,202,0
1,4,19,1549,"YX00184","低频投退","1AAH","1AAH",0,0,1,0,0,"",4,202,0
1,4,19,1550,"YX00185","滑差闭锁投退","1ABH","1ABH",0,0,1,0,0,"",4,202,0
1,4,19,1551,"YX00186","保护启动重合闸投退","1ACH","1ACH",0,0,1,0,0,"",4,202,0
1,4,19,1552,"YX00187","不对应启动重合闸投退","1ADH","1ADH",0,0,1,0,0,"",4,202,0
1,4,19,1553,"YX00188","重合闸检同期投退","1AEH","1AEH",0,0,1,0,0,"",4,202,0
1,4,19,1554,"YX00189","重合闸检无压投退","1AFH","1AFH",0,0,1,0,0,"",4,202,0
1,4,19,1555,"YX00190","过流后加速投退","1B0H","1B0H",0,0,1,0,0,"",4,202,0
1,4,19,1556,"YX00191","零序过流后加速投退","1B1H","1B1H",0,0,1,0,0,"",4,202,0
1,4,19,1557,"YX00192","PT断线告警投退","1B2H","1B2H",0,0,1,0,0,"",4,202,0
1,4,19,1558,"YX00193","PT断线闭锁投退","1B3H","1B3H",0,0,1,0,0,"",4,202,0
1,4,19,1559,"YX00194","非电量1投退","1B4H","1B4H",0,0,1,0,0,"",4,202,0
1,4,19,1560,"YX00195","非电量2投退","1B5H","1B5H",0,0,1,0,0,"",4,202,0
1,4,19,1561,"YX00196","母充保护投退","1B6H","1B6H",0,0,1,0,0,"",4,202,0
1,4,19,1562,"YX00197","手动同期合闸投退","1B7H","1B7H",0,0,1,0,0,"",4,202,0
1,4,19,1563,"YX00198","遥控同期合闸投退","1B8H","1B8H",0,0,1,0,0,"",4,202,0
1,4,19,1564,"YX00199","逆功率投退","1B9H","1B9H",0,0,1,0,0,"",4,202,0
1,4,19,1565,"YX00200","控制回路断线投退","1BAH","1BAH",0,0,1,0,0,"",4,202,0
1,4,20,1566,"YX00201","断路器位置遥信","1H","1H",0,0,1,0,0,"",4,202,0
1,4,20,1567,"YX00202","小车工作位置遥信","2H","2H",0,0,34,0,0,"",4,202,0
1,4,20,1568,"YX00203","小车试验位置遥信","3H","3H",0,0,35,0,0,"",4,202,0
1,4,20,1569,"YX00204","接地刀位置遥信","4H","4H",0,0,0,0,0,"",4,202,0
1,4,20,1570,"YX00205","弹簧未储能遥信","5H","5H",0,0,0,0,0,"",4,202,0
1,4,20,1571,"YX00206","闭锁重合闸遥信","6H","6H",0,0,0,0,0,"",4,202,0
1,4,20,1572,"YX00207","手合检同期遥信","7H","7H",0,0,0,0,0,"",4,202,0
1,4,20,1573,"YX00208","开入8遥信","8H","8H",0,0,0,0,0,"",4,202,0
1,4,20,1574,"YX00209","开入9遥信","9H","9H",0,0,0,0,0,"",4,202,0
1,4,20,1575,"YX00210","开入10遥信","AH","AH",0,0,0,0,0,"",4,202,0
1,4,20,1576,"YX00211","开入11遥信","BH","BH",0,0,0,0,0,"",4,202,0
1,4,20,1577,"YX00212","开入12遥信","CH","CH",0,0,0,0,0,"",4,202,0
1,4,20,1578,"YX00213","开入13遥信","DH","DH",0,0,0,0,0,"",4,202,0
1,4,20,1579,"YX00214","开入14遥信","EH","EH",0,0,0,0,0,"",4,202,0
1,4,20,1580,"YX00215","开入15遥信","FH","FH",0,0,0,0,0,"",4,202,0
1,4,20,1581,"YX00216","开入16遥信","10H","10H",0,0,0,0,0,"",4,202,0
1,4,20,1582,"YX00217","开入17遥信","11H","11H",0,0,0,0,0,"",4,202,0
1,4,20,1583,"YX00218","开入18遥信","12H","12H",0,0,0,0,0,"",4,202,0
1,4,20,1584,"YX00219","开入19遥信","13H","13H",0,0,0,0,0,"",4,202,0
1,4,20,1585,"YX00220","检修状态","14H","14H",0,0,0,0,0,"",4,202,0
1,4,20,1586,"YX00221","HWJ信号","15H","15H",0,0,0,0,0,"",4,202,0
1,4,20,1587,"YX00222","TWJ信号","16H","16H",0,0,0,0,0,"",4,202,0
1,4,20,1588,"YX00223","手跳入","17H","17H",0,0,0,0,0,"",4,202,0
1,4,20,1589,"YX00224","手合入","18H","18H",0,0,0,0,0,"",4,202,0
1,4,20,1590,"YX00225","远方就地信号","19H","19H",0,0,0,0,0,"",4,202,0
1,4,20,1591,"YX00226","速断保护跳闸","C8H","C8H",0,0,5,0,0,"",4,202,0
1,4,20,1592,"YX00227","限时速断保护跳闸","C9H","C9H",0,0,5,0,0,"",4,202,0
1,4,20,1593,"YX00228","过电流保护跳闸","CAH","CAH",0,0,5,0,0,"",4,202,0
1,4,20,1594,"YX00229","反时限过流","CBH","CBH",0,0,5,0,0,"",4,202,0
1,4,20,1595,"YX00230","零序过流I段跳闸","CCH","CCH",0,0,5,0,0,"",4,202,0
1,4,20,1596,"YX00231","零序过流Ⅱ段跳闸","CDH","CDH",0,0,5,0,0,"",4,202,0
1,4,20,1597,"YX00232","零序过流Ⅲ段告警","CEH","CEH",0,0,5,0,0,"",4,202,0
1,4,20,1598,"YX00233","零序过流Ⅲ段跳闸","CFH","CFH",0,0,5,0,0,"",4,202,0
1,4,20,1599,"YX00234","零序过压告警","D0H","D0H",0,0,5,0,0,"",4,202,0
1,4,20,1600,"YX00235","零序过压跳闸","D1H","D1H",0,0,5,0,0,"",4,202,0
1,4,20,1601,"YX00236","过负荷告警","D2H","D2H",0,0,5,0,0,"",4,202,0
1,4,20,1602,"YX00237","过负荷跳闸","D3H","D3H",0,0,5,0,0,"",4,202,0
1,4,20,1603,"YX00238","低电压跳闸","D4H","D4H",0,0,5,0,0,"",4,202,0
1,4,20,1604,"YX00239","低频减载跳闸","D5H","D5H",0,0,5,0,0,"",4,202,0
1,4,20,1605,"YX00240","重合闸","D6H","D6H",0,0,5,0,0,"",4,202,0
1,4,20,1606,"YX00241","重合闸失败","D7H","D7H",0,0,5,0,0,"",4,202,0
1,4,20,1607,"YX00242","过流后加速跳闸","D8H","D8H",0,0,5,0,0,"",4,202,0
1,4,20,1608,"YX00243","零序过流后加速跳闸","D9H","D9H",0,0,5,0,0,"",4,202,0
1,4,20,1609,"YX00244","PT断线告警","DAH","DAH",0,0,5,0,0,"",4,202,0
1,4,20,1610,"YX00245","非电量1跳闸","DBH","DBH",0,0,5,0,0,"",4,202,0
1,4,20,1611,"YX00246","非电量2跳闸","DCH","DCH",0,0,5,0,0,"",4,202,0
1,4,20,1612,"YX00247","母充保护跳闸","DDH","DDH",0,0,5,0,0,"",4,202,0
1,4,20,1613,"YX00248","同期成功","DEH","DEH",0,0,5,0,0,"",4,202,0
1,4,20,1614,"YX00249","同期失败","DFH","DFH",0,0,5,0,0,"",4,202,0
1,4,20,1615,"YX00250","控制回路断线","E0H","E0H",0,0,5,0,0,"",4,202,0
1,4,20,1616,"YX00251","逆功率跳闸","E1H","E1H",0,0,5,0,0,"",4,202,0
1,4,20,1617,"YX00252","备用","E2H","E2H",0,0,0,0,0,"",4,202,0
1,4,20,1618,"YX00253","备用","E3H","E3H",0,0,0,0,0,"",4,202,0
1,4,20,1619,"YX00254","备用","E4H","E4H",0,0,0,0,0,"",4,202,0
1,4,20,1620,"YX00255","备用","E5H","E5H",0,0,0,0,0,"",4,202,0
1,4,20,1621,"YX00256","事故总信号","E6H","E6H",0,0,3,0,0,"",4,202,0
1,4,20,1622,"YX00257","预告总信号","E7H","E7H",0,0,4,0,0,"",4,202,0
1,4,20,1623,"YX00258","速断保护投退","190H","190H",0,0,1,0,0,"",4,202,0
1,4,20,1624,"YX00259","限时速断保护投退","191H","191H",0,0,1,0,0,"",4,202,0
1,4,20,1625,"YX00260","过电流保护投退","192H","192H",0,0,1,0,0,"",4,202,0
1,4,20,1626,"YX00261","速断方向投退","193H","193H",0,0,1,0,0,"",4,202,0
1,4,20,1627,"YX00262","限时速断方向投退","194H","194H",0,0,1,0,0,"",4,202,0
1,4,20,1628,"YX00263","过电流方向投退","195H","195H",0,0,1,0,0,"",4,202,0
1,4,20,1629,"YX00264","过电流反方向投退","196H","196H",0,0,1,0,0,"",4,202,0
1,4,20,1630,"YX00265","速断复压闭锁投退","197H","197H",0,0,1,0,0,"",4,202,0
1,4,20,1631,"YX00266","限时速断复压闭锁投退","198H","198H",0,0,1,0,0,"",4,202,0
1,4,20,1632,"YX00267","过电流复压闭锁投退","199H","199H",0,0,1,0,0,"",4,202,0
1,4,20,1633,"YX00268","反时限过流投退","19AH","19AH",0,0,1,0,0,"",4,202,0
1,4,20,1634,"YX00269","零序过流I段投退","19BH","19BH",0,0,1,0,0,"",4,202,0
1,4,20,1635,"YX00270","零序过流II段投退","19CH","19CH",0,0,1,0,0,"",4,202,0
1,4,20,1636,"YX00271","零序过流III段告警投退","19DH","19DH",0,0,1,0,0,"",4,202,0
1,4,20,1637,"YX00272","零序过流III段保护投退","19EH","19EH",0,0,1,0,0,"",4,202,0
1,4,20,1638,"YX00273","零序过流I段方向投退","19FH","19FH",0,0,1,0,0,"",4,202,0
1,4,20,1639,"YX00274","零序过流II段方向投退","1A0H","1A0H",0,0,1,0,0,"",4,202,0
1,4,20,1640,"YX00275","零序过流III段方向投退","1A1H","1A1H",0,0,1,0,0,"",4,202,0
1,4,20,1641,"YX00276","零序电压闭锁零序过流I段投退","1A2H","1A2H",0,0,1,0,0,"",4,202,0
1,4,20,1642,"YX00277","零序电压闭锁零序过流II段投退","1A3H","1A3H",0,0,1,0,0,"",4,202,0
1,4,20,1643,"YX00278","零序电压闭锁零序过流III段投退","1A4H","1A4H",0,0,1,0,0,"",4,202,0
