遥控表
所属厂站,所属通道,所属RTU,编号,名称,描述,on操作地址,备on操作地址,所属间隔,所属设备,点类型,对应点类型,对应点,off操作地址,备off操作地址,每天最多允许次数,操作间隔限制,属性,闭锁属性,on允许计算点,off允许计算点,对应连锁点编号
1,1,16,428,2#馈线保护2_YK00428,MLPR_810Hb_CH_IEC104_V1.02.01_速断复压闭锁投退,E08H,E08H,0,0,0,0,0,E08H,E08H,0,0,0,0,0,0,0
1,1,16,429,2#馈线保护2_YK00429,MLPR_810Hb_CH_IEC104_V1.02.01_限时速断复压闭锁投退,E09H,E09H,0,0,0,0,0,E09H,E09H,0,0,0,0,0,0,0
1,1,16,430,2#馈线保护2_YK00430,MLPR_810Hb_CH_IEC104_V1.02.01_过电流复压闭锁投退,E0AH,E0AH,0,0,0,0,0,E0AH,E0AH,0,0,0,0,0,0,0
1,1,16,431,2#馈线保护2_YK00431,MLPR_810Hb_CH_IEC104_V1.02.01_反时限过流投退,E0BH,E0BH,0,0,0,0,0,E0BH,E0BH,0,0,0,0,0,0,0
1,1,16,432,2#馈线保护2_YK00432,MLPR_810Hb_CH_IEC104_V1.02.01_零序过流I段投退,E0CH,E0CH,0,0,0,0,0,E0CH,E0CH,0,0,0,0,0,0,0
1,1,16,433,2#馈线保护2_YK00433,MLPR_810Hb_CH_IEC104_V1.02.01_零序过流II段投退,E0DH,E0DH,0,0,0,0,0,E0DH,E0DH,0,0,0,0,0,0,0
1,1,16,434,2#馈线保护2_YK00434,MLPR_810Hb_CH_IEC104_V1.02.01_零序过流III段告警投退,E0EH,E0EH,0,0,0,0,0,E0EH,E0EH,0,0,0,0,0,0,0
1,1,16,435,2#馈线保护2_YK00435,MLPR_810Hb_CH_IEC104_V1.02.01_零序过流III段保护投退,E0FH,E0FH,0,0,0,0,0,E0FH,E0FH,0,0,0,0,0,0,0
1,1,16,436,2#馈线保护2_YK00436,MLPR_810Hb_CH_IEC104_V1.02.01_零序过流I段方向投退,E10H,E10H,0,0,0,0,0,E10H,E10H,0,0,0,0,0,0,0
1,1,16,437,2#馈线保护2_YK00437,MLPR_810Hb_CH_IEC104_V1.02.01_零序过流II段方向投退,E11H,E11H,0,0,0,0,0,E11H,E11H,0,0,0,0,0,0,0
1,1,16,438,2#馈线保护2_YK00438,MLPR_810Hb_CH_IEC104_V1.02.01_零序过流III段方向投退,E12H,E12H,0,0,0,0,0,E12H,E12H,0,0,0,0,0,0,0
1,1,16,439,2#馈线保护2_YK00439,MLPR_810Hb_CH_IEC104_V1.02.01_零序电压闭锁零序过流I段投退,E13H,E13H,0,0,0,0,0,E13H,E13H,0,0,0,0,0,0,0
1,1,16,440,2#馈线保护2_YK00440,MLPR_810Hb_CH_IEC104_V1.02.01_零序电压闭锁零序过流II段投退,E14H,E14H,0,0,0,0,0,E14H,E14H,0,0,0,0,0,0,0
1,1,16,441,2#馈线保护2_YK00441,MLPR_810Hb_CH_IEC104_V1.02.01_零序电压闭锁零序过流III段投退,E15H,E15H,0,0,0,0,0,E15H,E15H,0,0,0,0,0,0,0
1,1,16,442,2#馈线保护2_YK00442,MLPR_810Hb_CH_IEC104_V1.02.01_零序过压告警投退,E16H,E16H,0,0,0,0,0,E16H,E16H,0,0,0,0,0,0,0
1,1,16,443,2#馈线保护2_YK00443,MLPR_810Hb_CH_IEC104_V1.02.01_零序过压跳闸投退,E17H,E17H,0,0,0,0,0,E17H,E17H,0,0,0,0,0,0,0
1,1,16,444,2#馈线保护2_YK00444,MLPR_810Hb_CH_IEC104_V1.02.01_过负荷告警投退,E18H,E18H,0,0,0,0,0,E18H,E18H,0,0,0,0,0,0,0
1,1,16,445,2#馈线保护2_YK00445,MLPR_810Hb_CH_IEC104_V1.02.01_过负荷跳闸投退,E19H,E19H,0,0,0,0,0,E19H,E19H,0,0,0,0,0,0,0
1,1,16,446,2#馈线保护2_YK00446,MLPR_810Hb_CH_IEC104_V1.02.01_低电压投退,E1AH,E1AH,0,0,0,0,0,E1AH,E1AH,0,0,0,0,0,0,0
1,1,16,447,2#馈线保护2_YK00447,MLPR_810Hb_CH_IEC104_V1.02.01_低频投退,E1BH,E1BH,0,0,0,0,0,E1BH,E1BH,0,0,0,0,0,0,0
1,1,16,448,2#馈线保护2_YK00448,MLPR_810Hb_CH_IEC104_V1.02.01_滑差闭锁投退,E1CH,E1CH,0,0,0,0,0,E1CH,E1CH,0,0,0,0,0,0,0
1,1,16,449,2#馈线保护2_YK00449,MLPR_810Hb_CH_IEC104_V1.02.01_保护启动重合闸投退,E1DH,E1DH,0,0,0,0,0,E1DH,E1DH,0,0,0,0,0,0,0
1,1,16,450,2#馈线保护2_YK00450,MLPR_810Hb_CH_IEC104_V1.02.01_不对应启动重合闸投退,E1EH,E1EH,0,0,0,0,0,E1EH,E1EH,0,0,0,0,0,0,0
1,1,16,451,2#馈线保护2_YK00451,MLPR_810Hb_CH_IEC104_V1.02.01_重合闸检同期投退,E1FH,E1FH,0,0,0,0,0,E1FH,E1FH,0,0,0,0,0,0,0
1,1,16,452,2#馈线保护2_YK00452,MLPR_810Hb_CH_IEC104_V1.02.01_重合闸检无压投退,E20H,E20H,0,0,0,0,0,E20H,E20H,0,0,0,0,0,0,0
1,1,16,453,2#馈线保护2_YK00453,MLPR_810Hb_CH_IEC104_V1.02.01_过流后加速投退,E21H,E21H,0,0,0,0,0,E21H,E21H,0,0,0,0,0,0,0
1,1,16,454,2#馈线保护2_YK00454,MLPR_810Hb_CH_IEC104_V1.02.01_零序过流后加速投退,E22H,E22H,0,0,0,0,0,E22H,E22H,0,0,0,0,0,0,0
1,1,16,455,2#馈线保护2_YK00455,MLPR_810Hb_CH_IEC104_V1.02.01_PT断线告警投退,E23H,E23H,0,0,0,0,0,E23H,E23H,0,0,0,0,0,0,0
1,1,16,456,2#馈线保护2_YK00456,MLPR_810Hb_CH_IEC104_V1.02.01_PT断线闭锁投退,E24H,E24H,0,0,0,0,0,E24H,E24H,0,0,0,0,0,0,0
1,1,16,457,2#馈线保护2_YK00457,MLPR_810Hb_CH_IEC104_V1.02.01_非电量1投退,E25H,E25H,0,0,0,0,0,E25H,E25H,0,0,0,0,0,0,0
1,1,16,458,2#馈线保护2_YK00458,MLPR_810Hb_CH_IEC104_V1.02.01_非电量2投退,E26H,E26H,0,0,0,0,0,E26H,E26H,0,0,0,0,0,0,0
1,1,16,459,2#馈线保护2_YK00459,MLPR_810Hb_CH_IEC104_V1.02.01_母充保护投退,E27H,E27H,0,0,0,0,0,E27H,E27H,0,0,0,0,0,0,0
1,1,16,460,2#馈线保护2_YK00460,MLPR_810Hb_CH_IEC104_V1.02.01_手动同期合闸投退,E28H,E28H,0,0,0,0,0,E28H,E28H,0,0,0,0,0,0,0
1,1,16,461,2#馈线保护2_YK00461,MLPR_810Hb_CH_IEC104_V1.02.01_遥控同期合闸投退,E29H,E29H,0,0,0,0,0,E29H,E29H,0,0,0,0,0,0,0
1,1,16,462,2#馈线保护2_YK00462,MLPR_810Hb_CH_IEC104_V1.02.01_逆功率投退,E2AH,E2AH,0,0,0,0,0,E2AH,E2AH,0,0,0,0,0,0,0
1,1,17,463,2#馈线保护3_YK00463,MLPR_810Hb_CH_IEC104_V1.02.01_遥控,C01H,C01H,0,0,0,0,0,C01H,C01H,0,0,0,0,0,0,0
1,1,17,464,2#馈线保护3_YK00464,MLPR_810Hb_CH_IEC104_V1.02.01_复归,1000H,1000H,0,0,3,0,0,1000H,1000H,0,0,0,0,0,0,0
1,1,17,465,2#馈线保护3_YK00465,MLPR_810Hb_CH_IEC104_V1.02.01_速断保护投退,E01H,E01H,0,0,0,0,0,E01H,E01H,0,0,0,0,0,0,0
1,1,17,466,2#馈线保护3_YK00466,MLPR_810Hb_CH_IEC104_V1.02.01_限时速断保护投退,E02H,E02H,0,0,0,0,0,E02H,E02H,0,0,0,0,0,0,0
1,1,17,467,2#馈线保护3_YK00467,MLPR_810Hb_CH_IEC104_V1.02.01_过电流保护投退,E03H,E03H,0,0,0,0,0,E03H,E03H,0,0,0,0,0,0,0
1,1,17,468,2#馈线保护3_YK00468,MLPR_810Hb_CH_IEC104_V1.02.01_速断方向投退,E04H,E04H,0,0,0,0,0,E04H,E04H,0,0,0,0,0,0,0
1,1,17,469,2#馈线保护3_YK00469,MLPR_810Hb_CH_IEC104_V1.02.01_限时速断方向投退,E05H,E05H,0,0,0,0,0,E05H,E05H,0,0,0,0,0,0,0
1,1,17,470,2#馈线保护3_YK00470,MLPR_810Hb_CH_IEC104_V1.02.01_过电流方向投退,E06H,E06H,0,0,0,0,0,E06H,E06H,0,0,0,0,0,0,0
1,1,17,471,2#馈线保护3_YK00471,MLPR_810Hb_CH_IEC104_V1.02.01_过电流反方向投退,E07H,E07H,0,0,0,0,0,E07H,E07H,0,0,0,0,0,0,0
1,1,17,472,2#馈线保护3_YK00472,MLPR_810Hb_CH_IEC104_V1.02.01_速断复压闭锁投退,E08H,E08H,0,0,0,0,0,E08H,E08H,0,0,0,0,0,0,0
1,1,17,473,2#馈线保护3_YK00473,MLPR_810Hb_CH_IEC104_V1.02.01_限时速断复压闭锁投退,E09H,E09H,0,0,0,0,0,E09H,E09H,0,0,0,0,0,0,0
1,1,17,474,2#馈线保护3_YK00474,MLPR_810Hb_CH_IEC104_V1.02.01_过电流复压闭锁投退,E0AH,E0AH,0,0,0,0,0,E0AH,E0AH,0,0,0,0,0,0,0
1,1,17,475,2#馈线保护3_YK00475,MLPR_810Hb_CH_IEC104_V1.02.01_反时限过流投退,E0BH,E0BH,0,0,0,0,0,E0BH,E0BH,0,0,0,0,0,0,0
1,1,17,476,2#馈线保护3_YK00476,MLPR_810Hb_CH_IEC104_V1.02.01_零序过流I段投退,E0CH,E0CH,0,0,0,0,0,E0CH,E0CH,0,0,0,0,0,0,0
1,1,17,477,2#馈线保护3_YK00477,MLPR_810Hb_CH_IEC104_V1.02.01_零序过流II段投退,E0DH,E0DH,0,0,0,0,0,E0DH,E0DH,0,0,0,0,0,0,0
1,1,17,478,2#馈线保护3_YK00478,MLPR_810Hb_CH_IEC104_V1.02.01_零序过流III段告警投退,E0EH,E0EH,0,0,0,0,0,E0EH,E0EH,0,0,0,0,0,0,0
1,1,17,479,2#馈线保护3_YK00479,MLPR_810Hb_CH_IEC104_V1.02.01_零序过流III段保护投退,E0FH,E0FH,0,0,0,0,0,E0FH,E0FH,0,0,0,0,0,0,0
1,1,17,480,2#馈线保护3_YK00480,MLPR_810Hb_CH_IEC104_V1.02.01_零序过流I段方向投退,E10H,E10H,0,0,0,0,0,E10H,E10H,0,0,0,0,0,0,0
1,1,17,481,2#馈线保护3_YK00481,MLPR_810Hb_CH_IEC104_V1.02.01_零序过流II段方向投退,E11H,E11H,0,0,0,0,0,E11H,E11H,0,0,0,0,0,0,0
1,1,17,482,2#馈线保护3_YK00482,MLPR_810Hb_CH_IEC104_V1.02.01_零序过流III段方向投退,E12H,E12H,0,0,0,0,0,E12H,E12H,0,0,0,0,0,0,0
1,1,17,483,2#馈线保护3_YK00483,MLPR_810Hb_CH_IEC104_V1.02.01_零序电压闭锁零序过流I段投退,E13H,E13H,0,0,0,0,0,E13H,E13H,0,0,0,0,0,0,0
1,1,17,484,2#馈线保护3_YK00484,MLPR_810Hb_CH_IEC104_V1.02.01_零序电压闭锁零序过流II段投退,E14H,E14H,0,0,0,0,0,E14H,E14H,0,0,0,0,0,0,0
1,1,17,485,2#馈线保护3_YK00485,MLPR_810Hb_CH_IEC104_V1.02.01_零序电压闭锁零序过流III段投退,E15H,E15H,0,0,0,0,0,E15H,E15H,0,0,0,0,0,0,0
1,1,17,486,2#馈线保护3_YK00486,MLPR_810Hb_CH_IEC104_V1.02.01_零序过压告警投退,E16H,E16H,0,0,0,0,0,E16H,E16H,0,0,0,0,0,0,0
1,1,17,487,2#馈线保护3_YK00487,MLPR_810Hb_CH_IEC104_V1.02.01_零序过压跳闸投退,E17H,E17H,0,0,0,0,0,E17H,E17H,0,0,0,0,0,0,0
1,1,17,488,2#馈线保护3_YK00488,MLPR_810Hb_CH_IEC104_V1.02.01_过负荷告警投退,E18H,E18H,0,0,0,0,0,E18H,E18H,0,0,0,0,0,0,0
1,1,17,489,2#馈线保护3_YK00489,MLPR_810Hb_CH_IEC104_V1.02.01_过负荷跳闸投退,E19H,E19H,0,0,0,0,0,E19H,E19H,0,0,0,0,0,0,0
1,1,17,490,2#馈线保护3_YK00490,MLPR_810Hb_CH_IEC104_V1.02.01_低电压投退,E1AH,E1AH,0,0,0,0,0,E1AH,E1AH,0,0,0,0,0,0,0
1,1,17,491,2#馈线保护3_YK00491,MLPR_810Hb_CH_IEC104_V1.02.01_低频投退,E1BH,E1BH,0,0,0,0,0,E1BH,E1BH,0,0,0,0,0,0,0
1,1,17,492,2#馈线保护3_YK00492,MLPR_810Hb_CH_IEC104_V1.02.01_滑差闭锁投退,E1CH,E1CH,0,0,0,0,0,E1CH,E1CH,0,0,0,0,0,0,0
1,1,17,493,2#馈线保护3_YK00493,MLPR_810Hb_CH_IEC104_V1.02.01_保护启动重合闸投退,E1DH,E1DH,0,0,0,0,0,E1DH,E1DH,0,0,0,0,0,0,0
1,1,17,494,2#馈线保护3_YK00494,MLPR_810Hb_CH_IEC104_V1.02.01_不对应启动重合闸投退,E1EH,E1EH,0,0,0,0,0,E1EH,E1EH,0,0,0,0,0,0,0
1,1,17,495,2#馈线保护3_YK00495,MLPR_810Hb_CH_IEC104_V1.02.01_重合闸检同期投退,E1FH,E1FH,0,0,0,0,0,E1FH,E1FH,0,0,0,0,0,0,0
1,1,17,496,2#馈线保护3_YK00496,MLPR_810Hb_CH_IEC104_V1.02.01_重合闸检无压投退,E20H,E20H,0,0,0,0,0,E20H,E20H,0,0,0,0,0,0,0
1,1,17,497,2#馈线保护3_YK00497,MLPR_810Hb_CH_IEC104_V1.02.01_过流后加速投退,E21H,E21H,0,0,0,0,0,E21H,E21H,0,0,0,0,0,0,0
1,1,17,498,2#馈线保护3_YK00498,MLPR_810Hb_CH_IEC104_V1.02.01_零序过流后加速投退,E22H,E22H,0,0,0,0,0,E22H,E22H,0,0,0,0,0,0,0
1,1,17,499,2#馈线保护3_YK00499,MLPR_810Hb_CH_IEC104_V1.02.01_PT断线告警投退,E23H,E23H,0,0,0,0,0,E23H,E23H,0,0,0,0,0,0,0
1,1,17,500,2#馈线保护3_YK00500,MLPR_810Hb_CH_IEC104_V1.02.01_PT断线闭锁投退,E24H,E24H,0,0,0,0,0,E24H,E24H,0,0,0,0,0,0,0
1,1,17,501,2#馈线保护3_YK00501,MLPR_810Hb_CH_IEC104_V1.02.01_非电量1投退,E25H,E25H,0,0,0,0,0,E25H,E25H,0,0,0,0,0,0,0
1,1,17,502,2#馈线保护3_YK00502,MLPR_810Hb_CH_IEC104_V1.02.01_非电量2投退,E26H,E26H,0,0,0,0,0,E26H,E26H,0,0,0,0,0,0,0
1,1,17,503,2#馈线保护3_YK00503,MLPR_810Hb_CH_IEC104_V1.02.01_母充保护投退,E27H,E27H,0,0,0,0,0,E27H,E27H,0,0,0,0,0,0,0
1,1,17,504,2#馈线保护3_YK00504,MLPR_810Hb_CH_IEC104_V1.02.01_手动同期合闸投退,E28H,E28H,0,0,0,0,0,E28H,E28H,0,0,0,0,0,0,0
1,1,17,505,2#馈线保护3_YK00505,MLPR_810Hb_CH_IEC104_V1.02.01_遥控同期合闸投退,E29H,E29H,0,0,0,0,0,E29H,E29H,0,0,0,0,0,0,0
1,1,17,506,2#馈线保护3_YK00506,MLPR_810Hb_CH_IEC104_V1.02.01_逆功率投退,E2AH,E2AH,0,0,0,0,0,E2AH,E2AH,0,0,0,0,0,0,0
