;遥信表
;所属厂站,所属通道,所属RTU,编号,名称,描述,地址,备地址,所属间隔,所属设备,点类型,人工置数值,挂牌号,画面名称,属性,报警属性,统计属性
1,1,8,524,1#馈线保护3_YX00524,MLPR_810Hb_CH_IEC104_V1.02.01_速断复压闭锁投退,197H,197H,0,0,1,0,0,,4,202,0
1,1,8,525,1#馈线保护3_YX00525,MLPR_810Hb_CH_IEC104_V1.02.01_限时速断复压闭锁投退,198H,198H,0,0,1,0,0,,4,202,0
1,1,8,526,1#馈线保护3_YX00526,MLPR_810Hb_CH_IEC104_V1.02.01_过电流复压闭锁投退,199H,199H,0,0,1,0,0,,4,202,0
1,1,8,527,1#馈线保护3_YX00527,MLPR_810Hb_CH_IEC104_V1.02.01_反时限过流投退,19AH,19AH,0,0,1,0,0,,4,202,0
1,1,8,528,1#馈线保护3_YX00528,MLPR_810Hb_CH_IEC104_V1.02.01_零序过流I段投退,19BH,19BH,0,0,1,0,0,,4,202,0
1,1,8,529,1#馈线保护3_YX00529,MLPR_810Hb_CH_IEC104_V1.02.01_零序过流II段投退,19CH,19CH,0,0,1,0,0,,4,202,0
1,1,8,530,1#馈线保护3_YX00530,MLPR_810Hb_CH_IEC104_V1.02.01_零序过流III段告警投退,19DH,19DH,0,0,1,0,0,,4,202,0
1,1,8,531,1#馈线保护3_YX00531,MLPR_810Hb_CH_IEC104_V1.02.01_零序过流III段保护投退,19EH,19EH,0,0,1,0,0,,4,202,0
1,1,8,532,1#馈线保护3_YX00532,MLPR_810Hb_CH_IEC104_V1.02.01_零序过流I段方向投退,19FH,19FH,0,0,1,0,0,,4,202,0
1,1,8,533,1#馈线保护3_YX00533,MLPR_810Hb_CH_IEC104_V1.02.01_零序过流II段方向投退,1A0H,1A0H,0,0,1,0,0,,4,202,0
1,1,8,534,1#馈线保护3_YX00534,MLPR_810Hb_CH_IEC104_V1.02.01_零序过流III段方向投退,1A1H,1A1H,0,0,1,0,0,,4,202,0
1,1,8,535,1#馈线保护3_YX00535,MLPR_810Hb_CH_IEC104_V1.02.01_零序电压闭锁零序过流I段投退,1A2H,1A2H,0,0,1,0,0,,4,202,0
1,1,8,536,1#馈线保护3_YX00536,MLPR_810Hb_CH_IEC104_V1.02.01_零序电压闭锁零序过流II段投退,1A3H,1A3H,0,0,1,0,0,,4,202,0
1,1,8,537,1#馈线保护3_YX00537,MLPR_810Hb_CH_IEC104_V1.02.01_零序电压闭锁零序过流III段投退,1A4H,1A4H,0,0,1,0,0,,4,202,0
1,1,8,538,1#馈线保护3_YX00538,MLPR_810Hb_CH_IEC104_V1.02.01_零序过压告警投退,1A5H,1A5H,0,0,1,0,0,,4,202,0
1,1,8,539,1#馈线保护3_YX00539,MLPR_810Hb_CH_IEC104_V1.02.01_零序过压跳闸投退,1A6H,1A6H,0,0,1,0,0,,4,202,0
1,1,8,540,1#馈线保护3_YX00540,MLPR_810Hb_CH_IEC104_V1.02.01_过负荷告警投退,1A7H,1A7H,0,0,1,0,0,,4,202,0
1,1,8,541,1#馈线保护3_YX00541,MLPR_810Hb_CH_IEC104_V1.02.01_过负荷跳闸投退,1A8H,1A8H,0,0,1,0,0,,4,202,0
1,1,8,542,1#馈线保护3_YX00542,MLPR_810Hb_CH_IEC104_V1.02.01_低电压投退,1A9H,1A9H,0,0,1,0,0,,4,202,0
1,1,8,543,1#馈线保护3_YX00543,MLPR_810Hb_CH_IEC104_V1.02.01_低频投退,1AAH,1AAH,0,0,1,0,0,,4,202,0
1,1,8,544,1#馈线保护3_YX00544,MLPR_810Hb_CH_IEC104_V1.02.01_滑差闭锁投退,1ABH,1ABH,0,0,1,0,0,,4,202,0
1,1,8,545,1#馈线保护3_YX00545,MLPR_810Hb_CH_IEC104_V1.02.01_保护启动重合闸投退,1ACH,1ACH,0,0,1,0,0,,4,202,0
1,1,8,546,1#馈线保护3_YX00546,MLPR_810Hb_CH_IEC104_V1.02.01_不对应启动重合闸投退,1ADH,1ADH,0,0,1,0,0,,4,202,0
1,1,8,547,1#馈线保护3_YX00547,MLPR_810Hb_CH_IEC104_V1.02.01_重合闸检同期投退,1AEH,1AEH,0,0,1,0,0,,4,202,0
1,1,8,548,1#馈线保护3_YX00548,MLPR_810Hb_CH_IEC104_V1.02.01_重合闸检无压投退,1AFH,1AFH,0,0,1,0,0,,4,202,0
1,1,8,549,1#馈线保护3_YX00549,MLPR_810Hb_CH_IEC104_V1.02.01_过流后加速投退,1B0H,1B0H,0,0,1,0,0,,4,202,0
1,1,8,550,1#馈线保护3_YX00550,MLPR_810Hb_CH_IEC104_V1.02.01_零序过流后加速投退,1B1H,1B1H,0,0,1,0,0,,4,202,0
1,1,8,551,1#馈线保护3_YX00551,MLPR_810Hb_CH_IEC104_V1.02.01_PT断线告警投退,1B2H,1B2H,0,0,1,0,0,,4,202,0
1,1,8,552,1#馈线保护3_YX00552,MLPR_810Hb_CH_IEC104_V1.02.01_PT断线闭锁投退,1B3H,1B3H,0,0,1,0,0,,4,202,0
1,1,8,553,1#馈线保护3_YX00553,MLPR_810Hb_CH_IEC104_V1.02.01_非电量1投退,1B4H,1B4H,0,0,1,0,0,,4,202,0
1,1,8,554,1#馈线保护3_YX00554,MLPR_810Hb_CH_IEC104_V1.02.01_非电量2投退,1B5H,1B5H,0,0,1,0,0,,4,202,0
1,1,8,555,1#馈线保护3_YX00555,MLPR_810Hb_CH_IEC104_V1.02.01_母充保护投退,1B6H,1B6H,0,0,1,0,0,,4,202,0
1,1,8,556,1#馈线保护3_YX00556,MLPR_810Hb_CH_IEC104_V1.02.01_手动同期合闸投退,1B7H,1B7H,0,0,1,0,0,,4,202,0
1,1,8,557,1#馈线保护3_YX00557,MLPR_810Hb_CH_IEC104_V1.02.01_遥控同期合闸投退,1B8H,1B8H,0,0,1,0,0,,4,202,0
1,1,8,558,1#馈线保护3_YX00558,MLPR_810Hb_CH_IEC104_V1.02.01_逆功率投退,1B9H,1B9H,0,0,1,0,0,,4,202,0
1,1,9,559,母联保护_YX00559,MLPR_810Hb_CH_IEC104_V1.02.01_断路器位置遥信,1H,1H,0,0,1,0,0,,4,202,0
1,1,9,560,母联保护_YX00560,MLPR_810Hb_CH_IEC104_V1.02.01_小车工作位置遥信,2H,2H,0,0,34,0,0,,4,202,0
1,1,9,561,母联保护_YX00561,MLPR_810Hb_CH_IEC104_V1.02.01_小车试验位置遥信,3H,3H,0,0,35,0,0,,4,202,0
1,1,9,562,母联保护_YX00562,MLPR_810Hb_CH_IEC104_V1.02.01_接地刀位置遥信,4H,4H,0,0,0,0,0,,4,202,0
1,1,9,563,母联保护_YX00563,MLPR_810Hb_CH_IEC104_V1.02.01_弹簧未储能遥信,5H,5H,0,0,0,0,0,,4,202,0
1,1,9,564,母联保护_YX00564,MLPR_810Hb_CH_IEC104_V1.02.01_开入6遥信,6H,6H,0,0,0,0,0,,4,202,0
1,1,9,565,母联保护_YX00565,MLPR_810Hb_CH_IEC104_V1.02.01_开入7遥信,7H,7H,0,0,0,0,0,,4,202,0
1,1,9,566,母联保护_YX00566,MLPR_810Hb_CH_IEC104_V1.02.01_闭锁重合闸遥信,8H,8H,0,0,0,0,0,,4,202,0
1,1,9,567,母联保护_YX00567,MLPR_810Hb_CH_IEC104_V1.02.01_开入9遥信,9H,9H,0,0,0,0,0,,4,202,0
1,1,9,568,母联保护_YX00568,MLPR_810Hb_CH_IEC104_V1.02.01_开入10遥信,AH,AH,0,0,0,0,0,,4,202,0
1,1,9,569,母联保护_YX00569,MLPR_810Hb_CH_IEC104_V1.02.01_开入11遥信,BH,BH,0,0,0,0,0,,4,202,0
1,1,9,570,母联保护_YX00570,MLPR_810Hb_CH_IEC104_V1.02.01_手合检同期启动遥信,CH,CH,0,0,0,0,0,,4,202,0
1,1,9,571,母联保护_YX00571,MLPR_810Hb_CH_IEC104_V1.02.01_手跳开入遥信,DH,DH,0,0,0,0,0,,4,202,0
1,1,9,572,母联保护_YX00572,MLPR_810Hb_CH_IEC104_V1.02.01_手合开入遥信,EH,EH,0,0,0,0,0,,4,202,0
1,1,9,573,母联保护_YX00573,MLPR_810Hb_CH_IEC104_V1.02.01_操作回路遥信,FH,FH,0,0,0,0,0,,4,202,0
1,1,9,574,母联保护_YX00574,MLPR_810Hb_CH_IEC104_V1.02.01_速断保护跳闸,C8H,C8H,0,0,5,0,0,,4,202,0
1,1,9,575,母联保护_YX00575,MLPR_810Hb_CH_IEC104_V1.02.01_限时速断保护跳闸,C9H,C9H,0,0,5,0,0,,4,202,0
1,1,9,576,母联保护_YX00576,MLPR_810Hb_CH_IEC104_V1.02.01_过电流保护跳闸,CAH,CAH,0,0,5,0,0,,4,202,0
1,1,9,577,母联保护_YX00577,MLPR_810Hb_CH_IEC104_V1.02.01_反时限过流,CBH,CBH,0,0,5,0,0,,4,202,0
1,1,9,578,母联保护_YX00578,MLPR_810Hb_CH_IEC104_V1.02.01_零序过流I段跳闸,CCH,CCH,0,0,5,0,0,,4,202,0
1,1,9,579,母联保护_YX00579,MLPR_810Hb_CH_IEC104_V1.02.01_零序过流Ⅱ段跳闸,CDH,CDH,0,0,5,0,0,,4,202,0
1,1,9,580,母联保护_YX00580,MLPR_810Hb_CH_IEC104_V1.02.01_零序过流Ⅲ段告警,CEH,CEH,0,0,5,0,0,,4,202,0
1,1,9,581,母联保护_YX00581,MLPR_810Hb_CH_IEC104_V1.02.01_零序过流Ⅲ段跳闸,CFH,CFH,0,0,5,0,0,,4,202,0
1,1,9,582,母联保护_YX00582,MLPR_810Hb_CH_IEC104_V1.02.01_零序过压告警,D0H,D0H,0,0,5,0,0,,4,202,0
1,1,9,583,母联保护_YX00583,MLPR_810Hb_CH_IEC104_V1.02.01_零序过压跳闸,D1H,D1H,0,0,5,0,0,,4,202,0
1,1,9,584,母联保护_YX00584,MLPR_810Hb_CH_IEC104_V1.02.01_过负荷告警,D2H,D2H,0,0,5,0,0,,4,202,0
1,1,9,585,母联保护_YX00585,MLPR_810Hb_CH_IEC104_V1.02.01_过负荷跳闸,D3H,D3H,0,0,5,0,0,,4,202,0
1,1,9,586,母联保护_YX00586,MLPR_810Hb_CH_IEC104_V1.02.01_低电压跳闸,D4H,D4H,0,0,5,0,0,,4,202,0
1,1,9,587,母联保护_YX00587,MLPR_810Hb_CH_IEC104_V1.02.01_低频减载跳闸,D5H,D5H,0,0,5,0,0,,4,202,0
1,1,9,588,母联保护_YX00588,MLPR_810Hb_CH_IEC104_V1.02.01_重合闸,D6H,D6H,0,0,5,0,0,,4,202,0
1,1,9,589,母联保护_YX00589,MLPR_810Hb_CH_IEC104_V1.02.01_重合闸失败,D7H,D7H,0,0,5,0,0,,4,202,0
1,1,9,590,母联保护_YX00590,MLPR_810Hb_CH_IEC104_V1.02.01_过流后加速跳闸,D8H,D8H,0,0,5,0,0,,4,202,0
1,1,9,591,母联保护_YX00591,MLPR_810Hb_CH_IEC104_V1.02.01_零序过流后加速跳闸,D9H,D9H,0,0,5,0,0,,4,202,0
1,1,9,592,母联保护_YX00592,MLPR_810Hb_CH_IEC104_V1.02.01_PT断线告警,DAH,DAH,0,0,5,0,0,,4,202,0
1,1,9,593,母联保护_YX00593,MLPR_810Hb_CH_IEC104_V1.02.01_非电量1跳闸,DBH,DBH,0,0,5,0,0,,4,202,0
1,1,9,594,母联保护_YX00594,MLPR_810Hb_CH_IEC104_V1.02.01_非电量2跳闸,DCH,DCH,0,0,5,0,0,,4,202,0
1,1,9,595,母联保护_YX00595,MLPR_810Hb_CH_IEC104_V1.02.01_母充保护跳闸,DDH,DDH,0,0,5,0,0,,4,202,0
1,1,9,596,母联保护_YX00596,MLPR_810Hb_CH_IEC104_V1.02.01_同期成功,DEH,DEH,0,0,5,0,0,,4,202,0
1,1,9,597,母联保护_YX00597,MLPR_810Hb_CH_IEC104_V1.02.01_同期失败,DFH,DFH,0,0,5,0,0,,4,202,0
1,1,9,598,母联保护_YX00598,MLPR_810Hb_CH_IEC104_V1.02.01_逆功率跳闸,E0H,E0H,0,0,5,0,0,,4,202,0
1,1,9,599,母联保护_YX00599,MLPR_810Hb_CH_IEC104_V1.02.01_备用,E1H,E1H,0,0,0,0,0,,4,202,0
1,1,9,600,母联保护_YX00600,MLPR_810Hb_CH_IEC104_V1.02.01_备用,E2H,E2H,0,0,0,0,0,,4,202,0
1,1,9,601,母联保护_YX00601,MLPR_810Hb_CH_IEC104_V1.02.01_备用,E3H,E3H,0,0,0,0,0,,4,202,0
1,1,9,602,母联保护_YX00602,MLPR_810Hb_CH_IEC104_V1.02.01_备用,E4H,E4H,0,0,0,0,0,,4,202,0
1,1,9,603,母联保护_YX00603,MLPR_810Hb_CH_IEC104_V1.02.01_备用,E5H,E5H,0,0,0,0,0,,4,202,0
1,1,9,604,母联保护_YX00604,MLPR_810Hb_CH_IEC104_V1.02.01_事故总信号,E6H,E6H,0,0,3,0,0,,4,202,0
1,1,9,605,母联保护_YX00605,MLPR_810Hb_CH_IEC104_V1.02.01_预告总信号,E7H,E7H,0,0,4,0,0,,4,202,0
1,1,9,606,母联保护_YX00606,MLPR_810Hb_CH_IEC104_V1.02.01_速断保护投退,190H,190H,0,0,1,0,0,,4,202,0
1,1,9,607,母联保护_YX00607,MLPR_810Hb_CH_IEC104_V1.02.01_限时速断保护投退,191H,191H,0,0,1,0,0,,4,202,0
1,1,9,608,母联保护_YX00608,MLPR_810Hb_CH_IEC104_V1.02.01_过电流保护投退,192H,192H,0,0,1,0,0,,4,202,0
1,1,9,609,母联保护_YX00609,MLPR_810Hb_CH_IEC104_V1.02.01_速断方向投退,193H,193H,0,0,1,0,0,,4,202,0
1,1,9,610,母联保护_YX00610,MLPR_810Hb_CH_IEC104_V1.02.01_限时速断方向投退,194H,194H,0,0,1,0,0,,4,202,0
1,1,9,611,母联保护_YX00611,MLPR_810Hb_CH_IEC104_V1.02.01_过电流方向投退,195H,195H,0,0,1,0,0,,4,202,0
1,1,9,612,母联保护_YX00612,MLPR_810Hb_CH_IEC104_V1.02.01_过电流反方向投退,196H,196H,0,0,1,0,0,,4,202,0
1,1,9,613,母联保护_YX00613,MLPR_810Hb_CH_IEC104_V1.02.01_速断复压闭锁投退,197H,197H,0,0,1,0,0,,4,202,0
1,1,9,614,母联保护_YX00614,MLPR_810Hb_CH_IEC104_V1.02.01_限时速断复压闭锁投退,198H,198H,0,0,1,0,0,,4,202,0
1,1,9,615,母联保护_YX00615,MLPR_810Hb_CH_IEC104_V1.02.01_过电流复压闭锁投退,199H,199H,0,0,1,0,0,,4,202,0
1,1,9,616,母联保护_YX00616,MLPR_810Hb_CH_IEC104_V1.02.01_反时限过流投退,19AH,19AH,0,0,1,0,0,,4,202,0
1,1,9,617,母联保护_YX00617,MLPR_810Hb_CH_IEC104_V1.02.01_零序过流I段投退,19BH,19BH,0,0,1,0,0,,4,202,0
1,1,9,618,母联保护_YX00618,MLPR_810Hb_CH_IEC104_V1.02.01_零序过流II段投退,19CH,19CH,0,0,1,0,0,,4,202,0
1,1,9,619,母联保护_YX00619,MLPR_810Hb_CH_IEC104_V1.02.01_零序过流III段告警投退,19DH,19DH,0,0,1,0,0,,4,202,0
1,1,9,620,母联保护_YX00620,MLPR_810Hb_CH_IEC104_V1.02.01_零序过流III段保护投退,19EH,19EH,0,0,1,0,0,,4,202,0
1,1,9,621,母联保护_YX00621,MLPR_810Hb_CH_IEC104_V1.02.01_零序过流I段方向投退,19FH,19FH,0,0,1,0,0,,4,202,0
1,1,9,622,母联保护_YX00622,MLPR_810Hb_CH_IEC104_V1.02.01_零序过流II段方向投退,1A0H,1A0H,0,0,1,0,0,,4,202,0
1,1,9,623,母联保护_YX00623,MLPR_810Hb_CH_IEC104_V1.02.01_零序过流III段方向投退,1A1H,1A1H,0,0,1,0,0,,4,202,0
1,1,9,624,母联保护_YX00624,MLPR_810Hb_CH_IEC104_V1.02.01_零序电压闭锁零序过流I段投退,1A2H,1A2H,0,0,1,0,0,,4,202,0
1,1,9,625,母联保护_YX00625,MLPR_810Hb_CH_IEC104_V1.02.01_零序电压闭锁零序过流II段投退,1A3H,1A3H,0,0,1,0,0,,4,202,0
1,1,9,626,母联保护_YX00626,MLPR_810Hb_CH_IEC104_V1.02.01_零序电压闭锁零序过流III段投退,1A4H,1A4H,0,0,1,0,0,,4,202,0
1,1,9,627,母联保护_YX00627,MLPR_810Hb_CH_IEC104_V1.02.01_零序过压告警投退,1A5H,1A5H,0,0,1,0,0,,4,202,0
1,1,9,628,母联保护_YX00628,MLPR_810Hb_CH_IEC104_V1.02.01_零序过压跳闸投退,1A6H,1A6H,0,0,1,0,0,,4,202,0
1,1,9,629,母联保护_YX00629,MLPR_810Hb_CH_IEC104_V1.02.01_过负荷告警投退,1A7H,1A7H,0,0,1,0,0,,4,202,0
1,1,9,630,母联保护_YX00630,MLPR_810Hb_CH_IEC104_V1.02.01_过负荷跳闸投退,1A8H,1A8H,0,0,1,0,0,,4,202,0
1,1,9,631,母联保护_YX00631,MLPR_810Hb_CH_IEC104_V1.02.01_低电压投退,1A9H,1A9H,0,0,1,0,0,,4,202,0
1,1,9,632,母联保护_YX00632,MLPR_810Hb_CH_IEC104_V1.02.01_低频投退,1AAH,1AAH,0,0,1,0,0,,4,202,0
1,1,9,633,母联保护_YX00633,MLPR_810Hb_CH_IEC104_V1.02.01_滑差闭锁投退,1ABH,1ABH,0,0,1,0,0,,4,202,0
1,1,9,634,母联保护_YX00634,MLPR_810Hb_CH_IEC104_V1.02.01_保护启动重合闸投退,1ACH,1ACH,0,0,1,0,0,,4,202,0
1,1,9,635,母联保护_YX00635,MLPR_810Hb_CH_IEC104_V1.02.01_不对应启动重合闸投退,1ADH,1ADH,0,0,1,0,0,,4,202,0
1,1,9,636,母联保护_YX00636,MLPR_810Hb_CH_IEC104_V1.02.01_重合闸检同期投退,1AEH,1AEH,0,0,1,0,0,,4,202,0
1,1,9,637,母联保护_YX00637,MLPR_810Hb_CH_IEC104_V1.02.01_重合闸检无压投退,1AFH,1AFH,0,0,1,0,0,,4,202,0
1,1,9,638,母联保护_YX00638,MLPR_810Hb_CH_IEC104_V1.02.01_过流后加速投退,1B0H,1B0H,0,0,1,0,0,,4,202,0
1,1,9,639,母联保护_YX00639,MLPR_810Hb_CH_IEC104_V1.02.01_零序过流后加速投退,1B1H,1B1H,0,0,1,0,0,,4,202,0
1,1,9,640,母联保护_YX00640,MLPR_810Hb_CH_IEC104_V1.02.01_PT断线告警投退,1B2H,1B2H,0,0,1,0,0,,4,202,0
1,1,9,641,母联保护_YX00641,MLPR_810Hb_CH_IEC104_V1.02.01_PT断线闭锁投退,1B3H,1B3H,0,0,1,0,0,,4,202,0
1,1,9,642,母联保护_YX00642,MLPR_810Hb_CH_IEC104_V1.02.01_非电量1投退,1B4H,1B4H,0,0,1,0,0,,4,202,0
1,1,9,643,母联保护_YX00643,MLPR_810Hb_CH_IEC104_V1.02.01_非电量2投退,1B5H,1B5H,0,0,1,0,0,,4,202,0
1,1,9,644,母联保护_YX00644,MLPR_810Hb_CH_IEC104_V1.02.01_母充保护投退,1B6H,1B6H,0,0,1,0,0,,4,202,0
1,1,9,645,母联保护_YX00645,MLPR_810Hb_CH_IEC104_V1.02.01_手动同期合闸投退,1B7H,1B7H,0,0,1,0,0,,4,202,0
1,1,9,646,母联保护_YX00646,MLPR_810Hb_CH_IEC104_V1.02.01_遥控同期合闸投退,1B8H,1B8H,0,0,1,0,0,,4,202,0
1,1,9,647,母联保护_YX00647,MLPR_810Hb_CH_IEC104_V1.02.01_逆功率投退,1B9H,1B9H,0,0,1,0,0,,4,202,0
1,1,10,648,2#高后备保护_YX00648,MTPR_840Hb_CH_IEC104_V1.00.03_断路器位置,1H,1H,0,0,1,0,0,,4,202,0
1,1,10,649,2#高后备保护_YX00649,MTPR_840Hb_CH_IEC104_V1.00.03_小车工作位置,2H,2H,0,0,34,0,0,,4,202,0
1,1,10,650,2#高后备保护_YX00650,MTPR_840Hb_CH_IEC104_V1.00.03_小车试验位置,3H,3H,0,0,35,0,0,,4,202,0
1,1,10,651,2#高后备保护_YX00651,MTPR_840Hb_CH_IEC104_V1.00.03_接地刀位置,4H,4H,0,0,0,0,0,,4,202,0
1,1,10,652,2#高后备保护_YX00652,MTPR_840Hb_CH_IEC104_V1.00.03_弹簧未储能,5H,5H,0,0,0,0,0,,4,202,0
1,1,10,653,2#高后备保护_YX00653,MTPR_840Hb_CH_IEC104_V1.00.03_另侧复合电压,6H,6H,0,0,0,0,0,,4,202,0
1,1,10,654,2#高后备保护_YX00654,MTPR_840Hb_CH_IEC104_V1.00.03_外变跳本变,7H,7H,0,0,0,0,0,,4,202,0
1,1,10,655,2#高后备保护_YX00655,MTPR_840Hb_CH_IEC104_V1.00.03_开入8,8H,8H,0,0,0,0,0,,4,202,0
1,1,10,656,2#高后备保护_YX00656,MTPR_840Hb_CH_IEC104_V1.00.03_开入9,9H,9H,0,0,0,0,0,,4,202,0
1,1,10,657,2#高后备保护_YX00657,MTPR_840Hb_CH_IEC104_V1.00.03_开入10,AH,AH,0,0,0,0,0,,4,202,0
1,1,10,658,2#高后备保护_YX00658,MTPR_840Hb_CH_IEC104_V1.00.03_开入11,BH,BH,0,0,0,0,0,,4,202,0
1,1,10,659,2#高后备保护_YX00659,MTPR_840Hb_CH_IEC104_V1.00.03_开入12,CH,CH,0,0,0,0,0,,4,202,0
1,1,10,660,2#高后备保护_YX00660,MTPR_840Hb_CH_IEC104_V1.00.03_手跳入,DH,DH,0,0,0,0,0,,4,202,0
1,1,10,661,2#高后备保护_YX00661,MTPR_840Hb_CH_IEC104_V1.00.03_手合入,EH,EH,0,0,0,0,0,,4,202,0
1,1,10,662,2#高后备保护_YX00662,MTPR_840Hb_CH_IEC104_V1.00.03_操作回路,FH,FH,0,0,0,0,0,,4,202,0
1,1,10,663,2#高后备保护_YX00663,MTPR_840Hb_CH_IEC104_V1.00.03_开入13,10H,10H,0,0,0,0,0,,4,202,0
1,1,10,664,2#高后备保护_YX00664,MTPR_840Hb_CH_IEC104_V1.00.03_间隙保护压板,11H,11H,0,0,0,0,0,,4,202,0
1,1,10,665,2#高后备保护_YX00665,MTPR_840Hb_CH_IEC104_V1.00.03_零流保护压板,12H,12H,0,0,0,0,0,,4,202,0
1,1,10,666,2#高后备保护_YX00666,MTPR_840Hb_CH_IEC104_V1.00.03_过流保护压板,13H,13H,0,0,0,0,0,,4,202,0
1,1,10,667,2#高后备保护_YX00667,MTPR_840Hb_CH_IEC104_V1.00.03_过流Ⅰ段T1动作,C8H,C8H,0,0,5,0,0,,4,202,0
1,1,10,668,2#高后备保护_YX00668,MTPR_840Hb_CH_IEC104_V1.00.03_过流Ⅰ段T2动作,C9H,C9H,0,0,5,0,0,,4,202,0
1,1,10,669,2#高后备保护_YX00669,MTPR_840Hb_CH_IEC104_V1.00.03_过流Ⅰ段T3动作,CAH,CAH,0,0,5,0,0,,4,202,0
1,1,10,670,2#高后备保护_YX00670,MTPR_840Hb_CH_IEC104_V1.00.03_过流Ⅱ段T1动作,CBH,CBH,0,0,5,0,0,,4,202,0
1,1,10,671,2#高后备保护_YX00671,MTPR_840Hb_CH_IEC104_V1.00.03_过流Ⅱ段T2动作,CCH,CCH,0,0,5,0,0,,4,202,0
1,1,10,672,2#高后备保护_YX00672,MTPR_840Hb_CH_IEC104_V1.00.03_过流Ⅱ段T3动作,CDH,CDH,0,0,5,0,0,,4,202,0
1,1,10,673,2#高后备保护_YX00673,MTPR_840Hb_CH_IEC104_V1.00.03_过流Ⅲ段T1动作,CEH,CEH,0,0,5,0,0,,4,202,0
1,1,10,674,2#高后备保护_YX00674,MTPR_840Hb_CH_IEC104_V1.00.03_过流Ⅲ段T2动作,CFH,CFH,0,0,5,0,0,,4,202,0
1,1,10,675,2#高后备保护_YX00675,MTPR_840Hb_CH_IEC104_V1.00.03_过流Ⅲ段T3动作,D0H,D0H,0,0,5,0,0,,4,202,0
1,1,10,676,2#高后备保护_YX00676,MTPR_840Hb_CH_IEC104_V1.00.03_零序Ⅰ段T1动作,D1H,D1H,0,0,5,0,0,,4,202,0
1,1,10,677,2#高后备保护_YX00677,MTPR_840Hb_CH_IEC104_V1.00.03_零序Ⅰ段T2动作,D2H,D2H,0,0,5,0,0,,4,202,0
1,1,10,678,2#高后备保护_YX00678,MTPR_840Hb_CH_IEC104_V1.00.03_零序Ⅰ段T3动作,D3H,D3H,0,0,5,0,0,,4,202,0
1,1,10,679,2#高后备保护_YX00679,MTPR_840Hb_CH_IEC104_V1.00.03_零序Ⅱ段T1动作,D4H,D4H,0,0,5,0,0,,4,202,0
1,1,10,680,2#高后备保护_YX00680,MTPR_840Hb_CH_IEC104_V1.00.03_零序Ⅱ段T2动作,D5H,D5H,0,0,5,0,0,,4,202,0
1,1,10,681,2#高后备保护_YX00681,MTPR_840Hb_CH_IEC104_V1.00.03_零序Ⅱ段T3动作,D6H,D6H,0,0,5,0,0,,4,202,0
1,1,10,682,2#高后备保护_YX00682,MTPR_840Hb_CH_IEC104_V1.00.03_过负荷动作,D7H,D7H,0,0,5,0,0,,4,202,0
1,1,10,683,2#高后备保护_YX00683,MTPR_840Hb_CH_IEC104_V1.00.03_间隙过流T1动作,D8H,D8H,0,0,5,0,0,,4,202,0
1,1,10,684,2#高后备保护_YX00684,MTPR_840Hb_CH_IEC104_V1.00.03_间隙过流T2动作,D9H,D9H,0,0,5,0,0,,4,202,0
1,1,10,685,2#高后备保护_YX00685,MTPR_840Hb_CH_IEC104_V1.00.03_间隙过压T1动作,DAH,DAH,0,0,5,0,0,,4,202,0
1,1,10,686,2#高后备保护_YX00686,MTPR_840Hb_CH_IEC104_V1.00.03_间隙过压T2动作,DBH,DBH,0,0,5,0,0,,4,202,0
1,1,10,687,2#高后备保护_YX00687,MTPR_840Hb_CH_IEC104_V1.00.03_间隙并联输出T1,DCH,DCH,0,0,5,0,0,,4,202,0
1,1,10,688,2#高后备保护_YX00688,MTPR_840Hb_CH_IEC104_V1.00.03_间隙并联输出T2,DDH,DDH,0,0,5,0,0,,4,202,0
1,1,10,689,2#高后备保护_YX00689,MTPR_840Hb_CH_IEC104_V1.00.03_启动风冷动作,DEH,DEH,0,0,5,0,0,,4,202,0
1,1,10,690,2#高后备保护_YX00690,MTPR_840Hb_CH_IEC104_V1.00.03_闭锁调压动作,DFH,DFH,0,0,5,0,0,,4,202,0
1,1,10,691,2#高后备保护_YX00691,MTPR_840Hb_CH_IEC104_V1.00.03_零序选跳外变,E0H,E0H,0,0,5,0,0,,4,202,0
1,1,10,692,2#高后备保护_YX00692,MTPR_840Hb_CH_IEC104_V1.00.03_外变跳本变保护,E1H,E1H,0,0,5,0,0,,4,202,0
1,1,10,693,2#高后备保护_YX00693,MTPR_840Hb_CH_IEC104_V1.00.03_CT断线告警,E2H,E2H,0,0,5,0,0,,4,202,0
1,1,10,694,2#高后备保护_YX00694,MTPR_840Hb_CH_IEC104_V1.00.03_PT断线告警,E3H,E3H,0,0,5,0,0,,4,202,0
1,1,10,695,2#高后备保护_YX00695,MTPR_840Hb_CH_IEC104_V1.00.03_复合电压动作,E4H,E4H,0,0,5,0,0,,4,202,0
1,1,10,696,2#高后备保护_YX00696,MTPR_840Hb_CH_IEC104_V1.00.03_备用,E5H,E5H,0,0,0,0,0,,4,202,0
1,1,10,697,2#高后备保护_YX00697,MTPR_840Hb_CH_IEC104_V1.00.03_备用,E6H,E6H,0,0,0,0,0,,4,202,0
1,1,10,698,2#高后备保护_YX00698,MTPR_840Hb_CH_IEC104_V1.00.03_备用,E7H,E7H,0,0,0,0,0,,4,202,0
1,1,10,699,2#高后备保护_YX00699,MTPR_840Hb_CH_IEC104_V1.00.03_事故总信号,E8H,E8H,0,0,3,0,0,,4,202,0
